Clock_Time, Current, V_battery, CCF, SoC
13275000,-0.500000,3.899422,0.988759,0.462112 
13280000,-0.500000,3.899515,0.988759,0.462410 
13285000,-0.500000,3.899608,0.988759,0.462708 
13290000,-0.500000,3.899702,0.988759,0.463006 
13295000,-0.500000,3.899794,0.988759,0.463304 
13300000,-0.500000,3.899886,0.988759,0.463602 
13305000,-0.500000,3.899979,0.988759,0.463901 
13310000,-0.500000,3.900071,0.988759,0.464199 
13315000,-0.500000,3.900164,0.988759,0.464497 
13320000,-0.500000,3.900257,0.988760,0.464795 
13325000,-0.500000,3.900351,0.988760,0.465093 
13330000,-0.500000,3.900444,0.988760,0.465391 
13335000,-0.500000,3.900537,0.988760,0.465689 
13340000,-0.500000,3.900631,0.988760,0.465987 
13345000,-0.500000,3.900724,0.988760,0.466285 
13350000,-0.500000,3.900818,0.988760,0.466583 
13355000,-0.500000,3.900912,0.988760,0.466881 
13360000,-0.500000,3.901006,0.988760,0.467179 
13365000,-0.500000,3.901100,0.988760,0.467477 
13370000,-0.500000,3.901194,0.988760,0.467775 
13375000,-0.500000,3.901288,0.988760,0.468073 
13380000,-0.500000,3.901382,0.988760,0.468371 
13385000,-0.500000,3.901477,0.988761,0.468669 
13390000,-0.500000,3.901571,0.988761,0.468967 
13395000,-0.500000,3.901665,0.988761,0.469265 
13400000,-0.500000,3.901760,0.988761,0.469563 
13405000,-0.500000,3.901854,0.988761,0.469861 
13410000,-0.500000,3.901949,0.988761,0.470159 
13415000,-0.500000,3.902044,0.988761,0.470457 
13420000,-0.500000,3.902138,0.988761,0.470755 
13425000,-0.500000,3.902233,0.988761,0.471053 
13430000,-0.500000,3.902328,0.988761,0.471351 
13435000,-0.500000,3.902423,0.988761,0.471649 
13440000,-0.500000,3.902518,0.988761,0.471947 
13445000,-0.500000,3.902613,0.988761,0.472245 
13450000,-0.500000,3.902709,0.988761,0.472543 
13455000,-0.500000,3.902804,0.988762,0.472841 
13460000,-0.500000,3.902899,0.988762,0.473139 
13465000,-0.500000,3.902994,0.988762,0.473437 
13470000,-0.500000,3.903090,0.988762,0.473735 
13475000,-0.500000,3.903185,0.988762,0.474033 
13480000,-0.500000,3.903280,0.988762,0.474331 
13485000,-0.500000,3.903376,0.988762,0.474629 
13490000,-0.500000,3.903472,0.988762,0.474927 
13495000,-0.500000,3.903567,0.988762,0.475225 
13500000,-0.500000,3.903663,0.988762,0.475523 
13505000,-0.500000,3.903759,0.988762,0.475821 
13510000,-0.500000,3.903855,0.988762,0.476119 
13515000,-0.500000,3.903951,0.988762,0.476417 
13520000,-0.500000,3.904047,0.988762,0.476716 
13525000,-0.500000,3.904143,0.988763,0.477014 
13530000,-0.500000,3.904239,0.988763,0.477312 
13535000,-0.500000,3.904335,0.988763,0.477610 
13540000,-0.500000,3.904431,0.988763,0.477908 
13545000,-0.500000,3.904527,0.988763,0.478206 
13550000,-0.500000,3.904622,0.988763,0.478504 
13555000,-0.500000,3.904718,0.988763,0.478802 
13560000,-0.500000,3.904813,0.988763,0.479100 
13565000,-0.500000,3.904909,0.988763,0.479398 
13570000,-0.500000,3.905005,0.988763,0.479696 
13575000,-0.500000,3.905100,0.988763,0.479994 
13580000,-0.500000,3.905197,0.988763,0.480292 
13585000,-0.500000,3.905293,0.988763,0.480590 
13590000,-0.500000,3.905390,0.988764,0.480888 
13595000,-0.500000,3.905486,0.988764,0.481186 
13600000,-0.500000,3.905583,0.988764,0.481484 
13605000,-0.500000,3.905679,0.988764,0.481782 
13610000,-0.500000,3.905776,0.988764,0.482080 
13615000,-0.500000,3.905873,0.988764,0.482378 
13620000,-0.500000,3.905970,0.988764,0.482676 
13625000,-0.500000,3.906067,0.988764,0.482974 
13630000,-0.500000,3.906164,0.988764,0.483272 
13635000,-0.500000,3.906262,0.988764,0.483570 
13640000,-0.500000,3.906359,0.988764,0.483868 
13645000,-0.500000,3.906456,0.988764,0.484166 
13650000,-0.500000,3.906554,0.988764,0.484464 
13655000,-0.500000,3.906651,0.988764,0.484762 
13660000,-0.500000,3.906749,0.988765,0.485060 
13665000,-0.500000,3.906846,0.988765,0.485358 
13670000,-0.500000,3.906944,0.988765,0.485656 
13675000,-0.500000,3.907042,0.988765,0.485954 
13680000,-0.500000,3.907140,0.988765,0.486252 
13685000,-0.500000,3.907238,0.988765,0.486550 
13690000,-0.500000,3.907336,0.988765,0.486848 
13695000,-0.500000,3.907434,0.988765,0.487146 
13700000,-0.500000,3.907532,0.988765,0.487444 
13705000,-0.500000,3.907630,0.988765,0.487742 
13710000,-0.500000,3.907728,0.988765,0.488040 
13715000,-0.500000,3.907826,0.988765,0.488338 
13720000,-0.500000,3.907925,0.988765,0.488636 
13725000,-0.500000,3.908023,0.988765,0.488934 
13730000,-0.500000,3.908122,0.988766,0.489232 
13735000,-0.500000,3.908221,0.988766,0.489531 
13740000,-0.500000,3.908319,0.988766,0.489829 
13745000,-0.500000,3.908418,0.988766,0.490127 
13750000,-0.500000,3.908517,0.988766,0.490425 
13755000,-0.500000,3.908616,0.988766,0.490723 
13760000,-0.500000,3.908715,0.988766,0.491021 
13765000,-0.500000,3.908813,0.988766,0.491319 
13770000,-0.500000,3.908912,0.988766,0.491617 
13775000,-0.500000,3.909012,0.988766,0.491915 
13780000,-0.500000,3.909111,0.988766,0.492213 
13785000,-0.500000,3.909210,0.988766,0.492511 
13790000,-0.500000,3.909309,0.988766,0.492809 
13795000,-0.500000,3.909409,0.988767,0.493107 
13800000,-0.500000,3.909508,0.988767,0.493405 
13805000,-0.500000,3.909608,0.988767,0.493703 
13810000,-0.500000,3.909707,0.988767,0.494001 
13815000,-0.500000,3.909807,0.988767,0.494299 
13820000,-0.500000,3.909906,0.988767,0.494597 
13825000,-0.500000,3.910006,0.988767,0.494895 
13830000,-0.500000,3.910106,0.988767,0.495193 
13835000,-0.500000,3.910206,0.988767,0.495491 
13840000,-0.500000,3.910306,0.988767,0.495789 
13845000,-0.500000,3.910406,0.988767,0.496087 
13850000,-0.500000,3.910506,0.988767,0.496385 
13855000,-0.500000,3.910606,0.988767,0.496683 
13860000,-0.500000,3.910706,0.988768,0.496981 
13865000,-0.500000,3.910806,0.988768,0.497279 
13870000,-0.500000,3.910907,0.988768,0.497577 
13875000,-0.500000,3.911007,0.988768,0.497875 
13880000,-0.500000,3.911107,0.988768,0.498173 
13885000,-0.500000,3.911208,0.988768,0.498471 
13890000,-0.500000,3.911309,0.988768,0.498769 
13895000,-0.500000,3.911409,0.988768,0.499067 
13900000,-0.500000,3.911510,0.988768,0.499365 
13905000,-0.500000,3.911610,0.988768,0.499663 
13910000,-0.500000,3.911711,0.988768,0.499961 
13915000,-0.500000,3.911812,0.988768,0.500259 
13920000,-0.500000,3.911913,0.988768,0.500557 
13925000,-0.500000,3.912014,0.988768,0.500855 
13930000,-0.500000,3.912115,0.988769,0.501153 
13935000,-0.500000,3.912216,0.988769,0.501451 
13940000,-0.500000,3.912318,0.988769,0.501749 
13945000,-0.500000,3.912419,0.988769,0.502047 
13950000,-0.500000,3.912520,0.988769,0.502346 
13955000,-0.500000,3.912621,0.988769,0.502644 
13960000,-0.500000,3.912723,0.988769,0.502942 
13965000,-0.500000,3.912824,0.988769,0.503240 
13970000,-0.500000,3.912926,0.988769,0.503538 
13975000,-0.500000,3.913028,0.988769,0.503836 
13980000,-0.500000,3.913129,0.988769,0.504134 
13985000,-0.500000,3.913230,0.988769,0.504432 
13990000,-0.500000,3.913332,0.988769,0.504730 
13995000,-0.500000,3.913432,0.988769,0.505028 
14000000,-0.500000,3.913534,0.988770,0.505326 
14005000,-0.500000,3.913635,0.988770,0.505624 
14010000,-0.500000,3.913736,0.988770,0.505922 
14015000,-0.500000,3.913838,0.988770,0.506220 
14020000,-0.500000,3.913940,0.988770,0.506518 
14025000,-0.500000,3.914041,0.988770,0.506816 
14030000,-0.500000,3.914143,0.988770,0.507114 
14035000,-0.500000,3.914245,0.988770,0.507412 
14040000,-0.500000,3.914347,0.988770,0.507710 
14045000,-0.500000,3.914449,0.988770,0.508008 
14050000,-0.500000,3.914552,0.988770,0.508306 
14055000,-0.500000,3.914654,0.988770,0.508604 
14060000,-0.500000,3.914757,0.988770,0.508902 
14065000,-0.500000,3.914859,0.988770,0.509200 
14070000,-0.500000,3.914962,0.988771,0.509498 
14075000,-0.500000,3.915065,0.988771,0.509796 
14080000,-0.500000,3.915168,0.988771,0.510094 
14085000,-0.500000,3.915270,0.988771,0.510392 
14090000,-0.500000,3.915373,0.988771,0.510690 
14095000,-0.500000,3.915476,0.988771,0.510988 
14100000,-0.500000,3.915579,0.988771,0.511286 
14105000,-0.500000,3.915682,0.988771,0.511584 
14110000,-0.500000,3.915786,0.988771,0.511882 
14115000,-0.500000,3.915889,0.988771,0.512180 
14120000,-0.500000,3.915992,0.988771,0.512478 
14125000,-0.500000,3.916095,0.988771,0.512776 
14130000,-0.500000,3.916199,0.988771,0.513074 
14135000,-0.500000,3.916303,0.988772,0.513372 
14140000,-0.500000,3.916406,0.988772,0.513670 
14145000,-0.500000,3.916510,0.988772,0.513968 
14150000,-0.500000,3.916614,0.988772,0.514266 
14155000,-0.500000,3.916718,0.988772,0.514564 
14160000,-0.500000,3.916821,0.988772,0.514862 
14165000,-0.500000,3.916925,0.988772,0.515161 
14170000,-0.500000,3.917030,0.988772,0.515459 
14175000,-0.500000,3.917134,0.988772,0.515757 
14180000,-0.500000,3.917238,0.988772,0.516055 
14185000,-0.500000,3.917343,0.988772,0.516353 
14190000,-0.500000,3.917447,0.988772,0.516651 
14195000,-0.500000,3.917552,0.988772,0.516949 
14200000,-0.500000,3.917656,0.988773,0.517247 
14205000,-0.500000,3.917760,0.988773,0.517545 
14210000,-0.500000,3.917865,0.988773,0.517843 
14215000,-0.500000,3.917970,0.988773,0.518141 
14220000,-0.500000,3.918075,0.988773,0.518439 
14225000,-0.500000,3.918180,0.988773,0.518737 
14230000,-0.500000,3.918285,0.988773,0.519035 
14235000,-0.500000,3.918390,0.988773,0.519333 
14240000,-0.500000,3.918495,0.988773,0.519631 
14245000,-0.500000,3.918600,0.988773,0.519929 
14250000,-0.500000,3.918705,0.988773,0.520227 
14255000,-0.500000,3.918810,0.988773,0.520525 
14260000,-0.500000,3.918916,0.988773,0.520823 
14265000,-0.500000,3.919021,0.988773,0.521121 
14270000,-0.500000,3.919127,0.988774,0.521419 
14275000,-0.500000,3.919232,0.988774,0.521717 
14280000,-0.500000,3.919338,0.988774,0.522015 
14285000,-0.500000,3.919444,0.988774,0.522313 
14290000,-0.500000,3.919549,0.988774,0.522611 
14295000,-0.500000,3.919655,0.988774,0.522909 
14300000,-0.500000,3.919761,0.988774,0.523207 
14305000,-0.500000,3.919867,0.988774,0.523505 
14310000,-0.500000,3.919973,0.988774,0.523803 
14315000,-0.500000,3.920079,0.988774,0.524101 
14320000,-0.500000,3.920186,0.988774,0.524399 
14325000,-0.500000,3.920292,0.988774,0.524697 
14330000,-0.500000,3.920398,0.988774,0.524995 
14335000,-0.500000,3.920504,0.988774,0.525293 
14340000,-0.500000,3.920611,0.988775,0.525591 
14345000,-0.500000,3.920718,0.988775,0.525889 
14350000,-0.500000,3.920824,0.988775,0.526187 
14355000,-0.500000,3.920931,0.988775,0.526485 
14360000,-0.500000,3.921037,0.988775,0.526783 
14365000,-0.500000,3.921144,0.988775,0.527081 
14370000,-0.500000,3.921252,0.988775,0.527379 
14375000,-0.500000,3.921358,0.988775,0.527677 
14380000,-0.500000,3.921465,0.988775,0.527975 
14385000,-0.500000,3.921573,0.988775,0.528274 
14390000,-0.500000,3.921680,0.988775,0.528572 
14395000,-0.500000,3.921787,0.988775,0.528870 
14400000,-0.500000,3.921894,0.988775,0.529168 
14405000,-0.500000,3.922002,0.988775,0.529466 
14410000,-0.500000,3.922109,0.988776,0.529764 
14415000,-0.500000,3.922217,0.988776,0.530062 
14420000,-0.500000,3.922324,0.988776,0.530360 
14425000,-0.500000,3.922432,0.988776,0.530658 
14430000,-0.500000,3.922540,0.988776,0.530956 
14435000,-0.500000,3.922647,0.988776,0.531254 
14440000,-0.500000,3.922755,0.988776,0.531552 
14445000,-0.500000,3.922863,0.988776,0.531850 
14450000,-0.500000,3.922971,0.988776,0.532148 
14455000,-0.500000,3.923079,0.988776,0.532446 
14460000,-0.500000,3.923188,0.988776,0.532744 
14465000,-0.500000,3.923296,0.988776,0.533042 
14470000,-0.500000,3.923404,0.988776,0.533340 
14475000,-0.500000,3.923513,0.988777,0.533638 
14480000,-0.500000,3.923621,0.988777,0.533936 
14485000,-0.500000,3.923730,0.988777,0.534234 
14490000,-0.500000,3.923838,0.988777,0.534532 
14495000,-0.500000,3.923947,0.988777,0.534830 
14500000,-0.500000,3.924056,0.988777,0.535128 
14505000,-0.500000,3.924164,0.988777,0.535426 
14510000,-0.500000,3.924273,0.988777,0.535724 
14515000,-0.500000,3.924382,0.988777,0.536022 
14520000,-0.500000,3.924491,0.988777,0.536320 
14525000,-0.500000,3.924600,0.988777,0.536618 
14530000,-0.500000,3.924709,0.988777,0.536916 
14535000,-0.500000,3.924819,0.988777,0.537214 
14540000,-0.500000,3.924928,0.988778,0.537512 
14545000,-0.500000,3.925037,0.988778,0.537810 
14550000,-0.500000,3.925147,0.988778,0.538108 
14555000,-0.500000,3.925256,0.988778,0.538406 
14560000,-0.500000,3.925366,0.988778,0.538704 
14565000,-0.500000,3.925476,0.988778,0.539002 
14570000,-0.500000,3.925585,0.988778,0.539300 
14575000,-0.500000,3.925695,0.988778,0.539598 
14580000,-0.500000,3.925805,0.988778,0.539896 
14585000,-0.500000,3.925915,0.988778,0.540194 
14590000,-0.500000,3.926025,0.988778,0.540492 
14595000,-0.500000,3.926135,0.988778,0.540790 
14600000,-0.500000,3.926245,0.988778,0.541089 
14605000,-0.500000,3.926355,0.988778,0.541387 
14610000,-0.500000,3.926466,0.988779,0.541685 
14615000,-0.500000,3.926576,0.988779,0.541983 
14620000,-0.500000,3.926687,0.988779,0.542281 
14625000,-0.500000,3.926797,0.988779,0.542579 
14630000,-0.500000,3.926908,0.988779,0.542877 
14635000,-0.500000,3.927018,0.988779,0.543175 
14640000,-0.500000,3.927129,0.988779,0.543473 
14645000,-0.500000,3.927240,0.988779,0.543771 
14650000,-0.500000,3.927351,0.988779,0.544069 
14655000,-0.500000,3.927462,0.988779,0.544367 
14660000,-0.500000,3.927572,0.988779,0.544665 
14665000,-0.500000,3.927684,0.988779,0.544963 
14670000,-0.500000,3.927795,0.988779,0.545261 
14675000,-0.500000,3.927906,0.988779,0.545559 
14680000,-0.500000,3.928017,0.988780,0.545857 
14685000,-0.500000,3.928129,0.988780,0.546155 
14690000,-0.500000,3.928240,0.988780,0.546453 
14695000,-0.500000,3.928352,0.988780,0.546751 
14700000,-0.500000,3.928463,0.988780,0.547049 
14705000,-0.500000,3.928575,0.988780,0.547347 
14710000,-0.500000,3.928687,0.988780,0.547645 
14715000,-0.500000,3.928798,0.988780,0.547943 
14720000,-0.500000,3.928910,0.988780,0.548241 
14725000,-0.500000,3.929022,0.988780,0.548539 
14730000,-0.500000,3.929134,0.988780,0.548837 
14735000,-0.500000,3.929246,0.988780,0.549135 
14740000,-0.500000,3.929359,0.988780,0.549433 
14745000,-0.500000,3.929471,0.988780,0.549731 
14750000,-0.500000,3.929583,0.988781,0.550029 
14755000,-0.500000,3.929696,0.988781,0.550327 
14760000,-0.500000,3.929808,0.988781,0.550625 
14765000,-0.500000,3.929920,0.988781,0.550923 
14770000,-0.500000,3.930033,0.988781,0.551221 
14775000,-0.500000,3.930146,0.988781,0.551519 
14780000,-0.500000,3.930259,0.988781,0.551817 
14785000,-0.500000,3.930371,0.988781,0.552115 
14790000,-0.500000,3.930484,0.988781,0.552413 
14795000,-0.500000,3.930597,0.988781,0.552711 
14800000,-0.500000,3.930710,0.988781,0.553009 
14805000,-0.500000,3.930824,0.988781,0.553307 
14810000,-0.500000,3.930937,0.988781,0.553605 
14815000,-0.500000,3.931050,0.988782,0.553904 
14820000,-0.500000,3.931163,0.988782,0.554202 
14825000,-0.500000,3.931277,0.988782,0.554500 
14830000,-0.500000,3.931390,0.988782,0.554798 
14835000,-0.500000,3.931504,0.988782,0.555096 
14840000,-0.500000,3.931617,0.988782,0.555394 
14845000,-0.500000,3.931731,0.988782,0.555692 
14850000,-0.500000,3.931845,0.988782,0.555990 
14855000,-0.500000,3.931959,0.988782,0.556288 
14860000,-0.500000,3.932073,0.988782,0.556586 
14865000,-0.500000,3.932187,0.988782,0.556884 
14870000,-0.500000,3.932301,0.988782,0.557182 
14875000,-0.500000,3.932415,0.988782,0.557480 
14880000,-0.500000,3.932529,0.988782,0.557778 
14885000,-0.500000,3.932643,0.988783,0.558076 
14890000,-0.500000,3.932758,0.988783,0.558374 
14895000,-0.500000,3.932872,0.988783,0.558672 
14900000,-0.500000,3.932987,0.988783,0.558970 
14905000,-0.500000,3.933102,0.988783,0.559268 
14910000,-0.500000,3.933216,0.988783,0.559566 
14915000,-0.500000,3.933331,0.988783,0.559864 
14920000,-0.500000,3.933446,0.988783,0.560162 
14925000,-0.500000,3.933561,0.988783,0.560460 
14930000,-0.500000,3.933676,0.988783,0.560758 
14935000,-0.500000,3.933791,0.988783,0.561056 
14940000,-0.500000,3.933906,0.988783,0.561354 
14945000,-0.500000,3.934021,0.988783,0.561652 
14950000,-0.500000,3.934136,0.988784,0.561950 
14955000,-0.500000,3.934252,0.988784,0.562248 
14960000,-0.500000,3.934367,0.988784,0.562546 
14965000,-0.500000,3.934483,0.988784,0.562844 
14970000,-0.500000,3.934598,0.988784,0.563142 
14975000,-0.500000,3.934714,0.988784,0.563440 
14980000,-0.500000,3.934829,0.988784,0.563738 
14985000,-0.500000,3.934945,0.988784,0.564036 
14990000,-0.500000,3.935061,0.988784,0.564334 
14995000,-0.500000,3.935177,0.988784,0.564632 
15000000,-0.500000,3.935293,0.988784,0.564930 
15005000,-0.500000,3.935409,0.988784,0.565228 
15010000,-0.500000,3.935525,0.988784,0.565526 
15015000,-0.500000,3.935642,0.988784,0.565824 
15020000,-0.500000,3.935758,0.988785,0.566122 
15025000,-0.500000,3.935874,0.988785,0.566420 
15030000,-0.500000,3.935991,0.988785,0.566719 
15035000,-0.500000,3.936107,0.988785,0.567017 
15040000,-0.500000,3.936224,0.988785,0.567315 
15045000,-0.500000,3.936341,0.988785,0.567613 
15050000,-0.500000,3.936457,0.988785,0.567911 
15055000,-0.500000,3.936574,0.988785,0.568209 
15060000,-0.500000,3.936691,0.988785,0.568507 
15065000,-0.500000,3.936808,0.988785,0.568805 
15070000,-0.500000,3.936925,0.988785,0.569103 
15075000,-0.500000,3.937043,0.988785,0.569401 
15080000,-0.500000,3.937160,0.988785,0.569699 
15085000,-0.500000,3.937277,0.988786,0.569997 
15090000,-0.500000,3.937394,0.988786,0.570295 
15095000,-0.500000,3.937512,0.988786,0.570593 
15100000,-0.500000,3.937629,0.988786,0.570891 
15105000,-0.500000,3.937747,0.988786,0.571189 
15110000,-0.500000,3.937865,0.988786,0.571487 
15115000,-0.500000,3.937983,0.988786,0.571785 
15120000,-0.500000,3.938100,0.988786,0.572083 
15125000,-0.500000,3.938218,0.988786,0.572381 
15130000,-0.500000,3.938336,0.988786,0.572679 
15135000,-0.500000,3.938454,0.988786,0.572977 
15140000,-0.500000,3.938573,0.988786,0.573275 
15145000,-0.500000,3.938691,0.988786,0.573573 
15150000,-0.500000,3.938809,0.988786,0.573871 
15155000,-0.500000,3.938927,0.988787,0.574169 
15160000,-0.500000,3.939046,0.988787,0.574467 
15165000,-0.500000,3.939164,0.988787,0.574765 
15170000,-0.500000,3.939283,0.988787,0.575063 
15175000,-0.500000,3.939402,0.988787,0.575361 
15180000,-0.500000,3.939520,0.988787,0.575659 
15185000,-0.500000,3.939640,0.988787,0.575957 
15190000,-0.500000,3.939758,0.988787,0.576255 
15195000,-0.500000,3.939878,0.988787,0.576553 
15200000,-0.500000,3.939996,0.988787,0.576851 
15205000,-0.500000,3.940116,0.988787,0.577149 
15210000,-0.500000,3.940235,0.988787,0.577447 
15215000,-0.500000,3.940354,0.988787,0.577745 
15220000,-0.500000,3.940474,0.988787,0.578043 
15225000,-0.500000,3.940593,0.988788,0.578341 
15230000,-0.500000,3.940712,0.988788,0.578639 
15235000,-0.500000,3.940832,0.988788,0.578937 
15240000,-0.500000,3.940952,0.988788,0.579235 
15245000,-0.500000,3.941072,0.988788,0.579534 
15250000,-0.500000,3.941192,0.988788,0.579832 
15255000,-0.500000,3.941311,0.988788,0.580130 
15260000,-0.500000,3.941432,0.988788,0.580428 
15265000,-0.500000,3.941551,0.988788,0.580726 
15270000,-0.500000,3.941672,0.988788,0.581024 
15275000,-0.500000,3.941792,0.988788,0.581322 
15280000,-0.500000,3.941912,0.988788,0.581620 
15285000,-0.500000,3.942033,0.988788,0.581918 
15290000,-0.500000,3.942153,0.988789,0.582216 
15295000,-0.500000,3.942274,0.988789,0.582514 
15300000,-0.500000,3.942394,0.988789,0.582812 
15305000,-0.500000,3.942515,0.988789,0.583110 
15310000,-0.500000,3.942636,0.988789,0.583408 
15315000,-0.500000,3.942757,0.988789,0.583706 
15320000,-0.500000,3.942878,0.988789,0.584004 
15325000,-0.500000,3.942999,0.988789,0.584302 
15330000,-0.500000,3.943120,0.988789,0.584600 
15335000,-0.500000,3.943241,0.988789,0.584898 
15340000,-0.500000,3.943362,0.988789,0.585196 
15345000,-0.500000,3.943484,0.988789,0.585494 
15350000,-0.500000,3.943605,0.988789,0.585792 
15355000,-0.500000,3.943727,0.988789,0.586090 
15360000,-0.500000,3.943848,0.988790,0.586388 
15365000,-0.500000,3.943970,0.988790,0.586686 
15370000,-0.500000,3.944092,0.988790,0.586984 
